Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Days,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Discount_Bucket,Profit_Status
5665,CA-2016-141957,2016-07-21,2016-07-21,0,Same Day,JG-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.699999988079071,-8.13,-73.33,2016,7,Extreme 50pct+,Loss Making
5666,CA-2016-141957,2016-07-21,2016-07-21,0,Same Day,JG-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,Safco Steel Mobile File Cart,66.69,1,0.200000002980232,4.17,6.25,2016,7,High 21-30pct,Profitable
5667,CA-2016-141957,2016-07-21,2016-07-21,0,Same Day,JG-15310,Jason Gross,Corporate,Newark,Ohio,East,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.49,2,0.200000002980232,8.71,8.75,2016,7,High 21-30pct,Profitable
6560,CA-2016-160941,2016-07-21,2016-07-26,5,Standard Class,DK-12835,Damala Kotsonis,Corporate,Roseville,California,West,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0.0,197.35,47.0,2016,7,No Discount,Profitable
6561,CA-2016-160941,2016-07-21,2016-07-26,5,Standard Class,DK-12835,Damala Kotsonis,Corporate,Roseville,California,West,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0.0,1.51,48.0,2016,7,No Discount,Profitable
2071,CA-2016-146521,2016-07-21,2016-07-23,2,Second Class,CC-12610,Corey Catlett,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Instant Report Kit,1.94,1,0.699999988079071,-1.29,-66.67,2016,7,Extreme 50pct+,Loss Making
1527,CA-2016-122392,2016-07-22,2016-07-27,5,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.200000002980232,0.36,8.75,2016,7,High 21-30pct,Profitable
1528,CA-2016-122392,2016-07-22,2016-07-27,5,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.65,2,0.200000002980232,3.35,28.75,2016,7,High 21-30pct,Profitable
1117,CA-2016-144855,2016-07-22,2016-07-24,2,Second Class,DL-13495,Dionis Lloyd,Corporate,San Francisco,California,West,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,0.0,3.02,48.0,2016,7,No Discount,Profitable
4441,US-2016-111290,2016-07-22,2016-07-26,4,Standard Class,DK-13375,Dennis Kane,Consumer,Westland,Michigan,Central,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0.0,36.28,33.0,2016,7,No Discount,Profitable
4442,US-2016-111290,2016-07-22,2016-07-26,4,Standard Class,DK-13375,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0.0,135.22,14.0,2016,7,No Discount,Profitable
4443,US-2016-111290,2016-07-22,2016-07-26,4,Standard Class,DK-13375,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0.0,10.51,36.0,2016,7,No Discount,Profitable
4444,US-2016-111290,2016-07-22,2016-07-26,4,Standard Class,DK-13375,Dennis Kane,Consumer,Westland,Michigan,Central,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.55,48.0,2016,7,No Discount,Profitable
5453,CA-2016-140613,2016-07-22,2016-07-29,7,Standard Class,KN-16705,Kristina Nunn,Home Office,Sparks,Nevada,West,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0.0,25.0,29.0,2016,7,No Discount,Profitable
8757,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.55,28.0,2016,7,No Discount,Profitable
8758,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Paper,Xerox 216,51.84,8,0.0,24.88,48.0,2016,7,No Discount,Profitable
8759,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,East,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.32,34.0,2016,7,No Discount,Profitable
8760,CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,Columbia,Maryland,East,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.59,48.0,2016,7,No Discount,Profitable
8705,CA-2016-111318,2016-07-23,2016-07-26,3,First Class,IL-15100,Ivan Liston,Consumer,Houston,Texas,Central,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.14,8,0.200000002980232,11.51,10.0,2016,7,High 21-30pct,Profitable
7072,CA-2016-112256,2016-07-23,2016-07-28,5,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Art,Newell 339,4.45,2,0.200000002980232,0.33,7.5,2016,7,High 21-30pct,Profitable
7073,CA-2016-112256,2016-07-23,2016-07-28,5,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Paper,Xerox 231,5.18,1,0.200000002980232,1.81,35.0,2016,7,High 21-30pct,Profitable
7074,CA-2016-112256,2016-07-23,2016-07-28,5,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,0.200000002980232,15.39,8.75,2016,7,High 21-30pct,Profitable
7075,CA-2016-112256,2016-07-23,2016-07-28,5,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,4.75,4,0.800000011920929,-8.32,-175.0,2016,7,Extreme 50pct+,Loss Making
7076,CA-2016-112256,2016-07-23,2016-07-28,5,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.34,2,0.200000002980232,1.0,7.5,2016,7,High 21-30pct,Profitable
4237,CA-2016-162404,2016-07-23,2016-07-27,4,Standard Class,NF-18475,Neil Französisch,Home Office,Rockford,Illinois,Central,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.42,4,0.800000011920929,-18.84,-165.0,2016,7,Extreme 50pct+,Loss Making
834,CA-2016-165316,2016-07-23,2016-07-27,4,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.22,2,0.200000002980232,2.64,7.5,2016,7,High 21-30pct,Profitable
835,CA-2016-165316,2016-07-23,2016-07-27,4,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.7,2,0.200000002980232,6.52,27.5,2016,7,High 21-30pct,Profitable
836,CA-2016-165316,2016-07-23,2016-07-27,4,Standard Class,JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,South,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.48,1,0.5,-111.5,-42.0,2016,7,Very High 31-50pct,Loss Making
6762,CA-2016-162943,2016-07-24,2016-07-26,2,Second Class,DB-12970,Darren Budd,Corporate,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.76,2,0.100000001490116,31.02,12.22,2016,7,Medium 11-20pct,Profitable
8741,CA-2016-102498,2016-07-24,2016-07-25,1,First Class,JG-15160,James Galang,Consumer,Lafayette,Louisiana,South,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,21.23,29.0,2016,7,No Discount,Profitable
8309,CA-2016-149335,2016-07-25,2016-07-25,0,Same Day,BC-11125,Becky Castell,Home Office,San Francisco,California,West,Office Supplies,Art,Newell 325,37.17,9,0.0,11.15,30.0,2016,7,No Discount,Profitable
9891,US-2016-115441,2016-07-25,2016-07-28,3,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,0.0,9.69,47.0,2016,7,No Discount,Profitable
9892,US-2016-115441,2016-07-25,2016-07-28,3,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0.0,48.46,39.0,2016,7,No Discount,Profitable
9893,US-2016-115441,2016-07-25,2016-07-28,3,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,0.0,83.31,28.0,2016,7,No Discount,Profitable
9894,US-2016-115441,2016-07-25,2016-07-28,3,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,4,0.0,96.85,24.0,2016,7,No Discount,Profitable
9895,US-2016-115441,2016-07-25,2016-07-28,3,Second Class,SH-19975,Sally Hughsby,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,5,0.0,27.61,29.0,2016,7,No Discount,Profitable
5446,CA-2016-128307,2016-07-25,2016-07-29,4,Standard Class,BE-11335,Bill Eplett,Home Office,Houston,Texas,Central,Office Supplies,Envelopes,Quality Park Security Envelopes,20.94,1,0.200000002980232,7.07,33.75,2016,7,High 21-30pct,Profitable
5244,CA-2016-149454,2016-07-25,2016-07-26,1,First Class,KM-16375,Katherine Murray,Home Office,Arlington,Virginia,South,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0.0,4.8,46.0,2016,7,No Discount,Profitable
497,CA-2016-126158,2016-07-25,2016-07-31,6,Standard Class,SC-20095,Sanjit Chand,Consumer,Costa Mesa,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,8,0.200000002980232,40.37,33.75,2016,7,High 21-30pct,Profitable
498,CA-2016-126158,2016-07-25,2016-07-31,6,Standard Class,SC-20095,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.0,81.84,32.0,2016,7,No Discount,Profitable
499,CA-2016-126158,2016-07-25,2016-07-31,6,Standard Class,SC-20095,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.57,2,0.200000002980232,18.12,7.5,2016,7,High 21-30pct,Profitable
500,CA-2016-126158,2016-07-25,2016-07-31,6,Standard Class,SC-20095,Sanjit Chand,Consumer,Costa Mesa,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0.0,22.87,33.0,2016,7,No Discount,Profitable
1987,CA-2016-147417,2016-07-25,2016-07-27,2,First Class,CB-12415,Christy Brittain,Consumer,Columbus,Ohio,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.98,4,0.400000005960464,192.0,13.33,2016,7,Very High 31-50pct,Profitable
2156,CA-2016-111115,2016-07-25,2016-07-27,2,Second Class,LB-16735,Larry Blacks,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,50.0,2016,7,No Discount,Profitable
3579,CA-2016-104157,2016-07-25,2016-07-29,4,Standard Class,MT-17815,Meg Tillman,Consumer,Jackson,Mississippi,South,Office Supplies,Storage,Akro Stacking Bins,7.89,1,0.0,0.32,4.0,2016,7,No Discount,Profitable
3580,CA-2016-104157,2016-07-25,2016-07-29,4,Standard Class,MT-17815,Meg Tillman,Consumer,Jackson,Mississippi,South,Office Supplies,Paper,Advantus Motivational Note Cards,65.5,5,0.0,32.1,49.0,2016,7,No Discount,Profitable
3581,CA-2016-104157,2016-07-25,2016-07-29,4,Standard Class,MT-17815,Meg Tillman,Consumer,Jackson,Mississippi,South,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,0.0,388.81,16.0,2016,7,No Discount,Profitable
3106,CA-2016-103037,2016-07-25,2016-07-29,4,Standard Class,KH-16630,Ken Heidel,Corporate,Houston,Texas,Central,Office Supplies,Labels,Avery 493,15.71,4,0.200000002980232,5.7,36.25,2016,7,High 21-30pct,Profitable
3010,CA-2016-115525,2016-07-25,2016-07-29,4,Standard Class,RR-19525,Rick Reed,Corporate,Toledo,Ohio,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.200000002980232,27.44,11.25,2016,7,High 21-30pct,Profitable
5679,CA-2016-143924,2016-07-28,2016-08-03,6,Standard Class,SC-20680,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Fasteners,Staples,20.44,7,0.0,9.2,45.0,2016,7,No Discount,Profitable
5680,CA-2016-143924,2016-07-28,2016-08-03,6,Standard Class,SC-20680,Steve Carroll,Home Office,Holland,Michigan,Central,Office Supplies,Paper,Xerox 1889,109.92,2,0.0,53.86,49.0,2016,7,No Discount,Profitable
6927,CA-2016-140046,2016-07-28,2016-08-03,6,Standard Class,KM-16660,Khloe Miller,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 495,18.9,3,0.0,8.69,46.0,2016,7,No Discount,Profitable
9592,US-2016-105452,2016-07-28,2016-08-01,4,Standard Class,BF-11005,Barry Franz,Home Office,Pasadena,Texas,Central,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.600000023841858,-9.88,-40.0,2016,7,Extreme 50pct+,Loss Making
9593,US-2016-105452,2016-07-28,2016-08-01,4,Standard Class,BF-11005,Barry Franz,Home Office,Pasadena,Texas,Central,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.600000023841858,-378.4,-125.0,2016,7,Extreme 50pct+,Loss Making
8632,CA-2016-107783,2016-07-28,2016-07-29,1,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.08,-44.0,2016,7,Very High 31-50pct,Loss Making
8633,CA-2016-107783,2016-07-28,2016-07-29,1,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.76,6,0.699999988079071,-913.18,-66.67,2016,7,Extreme 50pct+,Loss Making
8634,CA-2016-107783,2016-07-28,2016-07-29,1,First Class,OT-18730,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.200000002980232,0.71,7.5,2016,7,High 21-30pct,Profitable
8650,CA-2016-164574,2016-07-29,2016-08-03,5,Standard Class,RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.4,3,0.699999988079071,-20.09,-73.33,2016,7,Extreme 50pct+,Loss Making
8649,CA-2016-164574,2016-07-29,2016-08-03,5,Standard Class,RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.200000002980232,26.43,3.75,2016,7,High 21-30pct,Profitable
3445,CA-2016-116344,2016-07-29,2016-08-02,4,Standard Class,JO-15145,Jack O'Briant,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2,0.200000002980232,-16.96,-20.0,2016,7,High 21-30pct,Loss Making
4879,US-2016-131891,2016-07-29,2016-07-31,2,First Class,PW-19240,Pierre Wener,Consumer,Pensacola,Florida,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3,0.699999988079071,-1.48,-66.67,2016,7,Extreme 50pct+,Loss Making
2174,CA-2016-112025,2016-07-30,2016-08-04,5,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Houston,Texas,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,9.26,3,0.800000011920929,-13.9,-150.0,2016,7,Extreme 50pct+,Loss Making
7908,CA-2016-112585,2016-07-30,2016-08-02,3,First Class,RW-19630,Rob Williams,Corporate,San Francisco,California,West,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,25.0,2016,7,No Discount,Profitable
7455,CA-2016-137743,2016-07-30,2016-08-04,5,Standard Class,KH-16360,Katherine Hughes,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Avery 498,9.25,4,0.200000002980232,3.12,33.75,2016,7,High 21-30pct,Profitable
7456,CA-2016-137743,2016-07-30,2016-08-04,5,Standard Class,KH-16360,Katherine Hughes,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.62,2,0.200000002980232,51.83,5.0,2016,7,High 21-30pct,Profitable
8168,CA-2016-144148,2016-07-31,2016-08-05,5,Standard Class,AH-10690,Anna Häberlin,Corporate,San Francisco,California,West,Furniture,Tables,Laminate Occasional Tables,863.13,7,0.200000002980232,-32.37,-3.75,2016,7,High 21-30pct,Loss Making
4672,CA-2016-133550,2016-07-31,2016-08-06,6,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.100000001490116,72.36,25.56,2016,7,Medium 11-20pct,Profitable
4673,CA-2016-133550,2016-07-31,2016-08-06,6,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0.0,165.35,26.0,2016,7,No Discount,Profitable
4674,CA-2016-133550,2016-07-31,2016-08-06,6,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0.0,33.32,28.0,2016,7,No Discount,Profitable
4675,CA-2016-133550,2016-07-31,2016-08-06,6,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0.0,30.02,11.0,2016,7,No Discount,Profitable
7770,CA-2016-155978,2016-08-01,2016-08-01,0,Same Day,TS-21205,Thomas Seio,Corporate,Riverside,California,West,Technology,Phones,Apple iPhone 5,1039.73,2,0.200000002980232,90.98,8.75,2016,8,High 21-30pct,Profitable
7771,CA-2016-155978,2016-08-01,2016-08-01,0,Same Day,TS-21205,Thomas Seio,Corporate,Riverside,California,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0.0,13.79,30.0,2016,8,No Discount,Profitable
9155,CA-2016-132990,2016-08-01,2016-08-03,2,Second Class,KM-16660,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.31,2,0.200000002980232,3.14,16.25,2016,8,High 21-30pct,Profitable
7102,CA-2016-144337,2016-08-01,2016-08-05,4,Second Class,SG-20890,Susan Gilcrest,Corporate,Amarillo,Texas,Central,Office Supplies,Paper,Easy-staple paper,19.65,2,0.200000002980232,6.63,33.75,2016,8,High 21-30pct,Profitable
5245,CA-2016-156265,2016-08-02,2016-08-04,2,Second Class,BF-11020,Barry Französisch,Corporate,Los Angeles,California,West,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,2,0.200000002980232,15.35,11.25,2016,8,High 21-30pct,Profitable
5246,CA-2016-156265,2016-08-02,2016-08-04,2,Second Class,BF-11020,Barry Französisch,Corporate,Los Angeles,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,3,0.200000002980232,33.36,10.0,2016,8,High 21-30pct,Profitable
5247,CA-2016-156265,2016-08-02,2016-08-04,2,Second Class,BF-11020,Barry Französisch,Corporate,Los Angeles,California,West,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,2,0.200000002980232,4.7,37.5,2016,8,High 21-30pct,Profitable
6158,CA-2016-104150,2016-08-03,2016-08-05,2,Second Class,AG-10330,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0.0,38.32,47.0,2016,8,No Discount,Profitable
6159,CA-2016-104150,2016-08-03,2016-08-05,2,Second Class,AG-10330,Alex Grayson,Consumer,Tulsa,Oklahoma,Central,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0.0,23.42,14.0,2016,8,No Discount,Profitable
4086,CA-2016-111913,2016-08-04,2016-08-06,2,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.38,2,0.200000002980232,30.24,10.0,2016,8,High 21-30pct,Profitable
4087,CA-2016-111913,2016-08-04,2016-08-06,2,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.95,3,0.200000002980232,7.07,33.75,2016,8,High 21-30pct,Profitable
4088,CA-2016-111913,2016-08-04,2016-08-06,2,Second Class,LC-16930,Linda Cazamias,Corporate,Sacramento,California,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.78,3,0.200000002980232,3.98,33.75,2016,8,High 21-30pct,Profitable
2688,US-2016-128195,2016-08-04,2016-08-05,1,First Class,RA-19285,Ralph Arnett,Consumer,Peoria,Illinois,Central,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.800000011920929,-6.57,-165.0,2016,8,Extreme 50pct+,Loss Making
1764,CA-2016-110254,2016-08-04,2016-08-08,4,Standard Class,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,South,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.52,30.0,2016,8,No Discount,Profitable
1765,CA-2016-110254,2016-08-04,2016-08-08,4,Standard Class,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,South,Office Supplies,Labels,Avery 476,4.13,1,0.0,1.9,46.0,2016,8,No Discount,Profitable
1766,CA-2016-110254,2016-08-04,2016-08-08,4,Standard Class,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,South,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0.0,46.12,42.0,2016,8,No Discount,Profitable
1767,CA-2016-110254,2016-08-04,2016-08-08,4,Standard Class,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,South,Office Supplies,Labels,Avery 478,9.82,2,0.0,4.81,49.0,2016,8,No Discount,Profitable
9490,US-2016-102232,2016-08-05,2016-08-11,6,Standard Class,MF-17665,Maureen Fritzler,Corporate,Huntsville,Alabama,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0.0,59.12,30.0,2016,8,No Discount,Profitable
9511,CA-2016-105263,2016-08-06,2016-08-11,5,Standard Class,LM-17065,Liz MacKendrick,Consumer,New York City,New York,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,0.0,15.72,41.0,2016,8,No Discount,Profitable
5943,CA-2016-151092,2016-08-06,2016-08-13,7,Standard Class,VG-21790,Vivek Gonzalez,Consumer,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.17,4,0.200000002980232,18.48,8.75,2016,8,High 21-30pct,Profitable
3447,CA-2016-158869,2016-08-06,2016-08-07,1,First Class,AH-10690,Anna Häberlin,Corporate,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,70.88,2,0.0,33.31,47.0,2016,8,No Discount,Profitable
6583,CA-2016-148516,2016-08-07,2016-08-11,4,Standard Class,DW-13585,Dorothy Wardle,Corporate,Edmonds,Washington,West,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.39,48.0,2016,8,No Discount,Profitable
5257,CA-2016-130078,2016-08-08,2016-08-14,6,Standard Class,CC-12145,Charles Crestani,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Xerox 1954,10.56,2,0.0,4.75,45.0,2016,8,No Discount,Profitable
3497,CA-2016-107328,2016-08-08,2016-08-15,7,Standard Class,CA-12055,Cathy Armstrong,Home Office,Los Angeles,California,West,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.02,2,0.200000002980232,12.83,2.5,2016,8,High 21-30pct,Profitable
3498,CA-2016-107328,2016-08-08,2016-08-15,7,Standard Class,CA-12055,Cathy Armstrong,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0.0,136.62,28.0,2016,8,No Discount,Profitable
3499,CA-2016-107328,2016-08-08,2016-08-15,7,Standard Class,CA-12055,Cathy Armstrong,Home Office,Los Angeles,California,West,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5,0.200000002980232,5.33,35.0,2016,8,High 21-30pct,Profitable
3196,CA-2016-169026,2016-08-08,2016-08-13,5,Standard Class,CM-12655,Corinna Mitchell,Home Office,Jackson,Mississippi,South,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0.0,0.23,1.0,2016,8,No Discount,Profitable
1800,CA-2016-121034,2016-08-08,2016-08-10,2,Second Class,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,Central,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.17,4,0.200000002980232,3.63,32.5,2016,8,High 21-30pct,Profitable
1801,CA-2016-121034,2016-08-08,2016-08-10,2,Second Class,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,Central,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.95,3,0.200000002980232,17.53,32.5,2016,8,High 21-30pct,Profitable
3517,US-2016-113649,2016-08-09,2016-08-12,3,First Class,HA-14920,Helen Andreada,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 199,30.82,9,0.200000002980232,9.63,31.25,2016,8,High 21-30pct,Profitable
3518,US-2016-113649,2016-08-09,2016-08-12,3,First Class,HA-14920,Helen Andreada,Consumer,Fayetteville,North Carolina,South,Technology,Phones,Apple EarPods with Remote and Mic,44.78,2,0.200000002980232,4.48,10.0,2016,8,High 21-30pct,Profitable
3519,US-2016-113649,2016-08-09,2016-08-12,3,First Class,HA-14920,Helen Andreada,Consumer,Fayetteville,North Carolina,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.54,4,0.200000002980232,64.07,11.25,2016,8,High 21-30pct,Profitable
